Country/Region,Province/State,Latitude,Longitude,Confirmed,Recovered,Deaths,Date
Norway,,60.472,8.4689,1746,1,7,3/19/2020
Sweden,,60.1282,18.6435,1439,16,11,3/19/2020
China,Guangdong,23.3417,113.4244,1378,1318,8,3/19/2020
US,Washington,47.4009,-121.4905,1376,0,74,3/19/2020
China,Henan,33.882,113.614,1273,1250,22,3/19/2020
China,Zhejiang,29.1832,120.0934,1233,1217,1,3/19/2020
Denmark,Denmark,56.2639,9.5018,1151,1,6,3/19/2020
China,Hunan,27.6104,111.7088,1018,1014,4,3/19/2020
China,Anhui,31.8257,117.2264,990,984,6,3/19/2020
US,California,36.1162,-119.6816,952,0,18,3/19/2020
China,Jiangxi,27.614,115.7221,935,934,1,3/19/2020
Japan,,36.2048,138.2529,924,150,29,3/19/2020
Malaysia,,4.2105,101.9758,900,75,2,3/19/2020
Portugal,,39.3999,-8.2245,785,3,3,3/19/2020
China,Shandong,36.3427,118.1498,761,747,7,3/19/2020
US,New Jersey,40.2989,-74.521,742,0,9,3/19/2020
Cruise Ship,Diamond Princess,35.4498,139.6649,712,325,7,3/19/2020
Czech Republic,,49.8175,15.473,694,3,0,3/19/2020
Israel,,31.0461,34.8516,677,11,0,3/19/2020
China,Jiangsu,32.9711,119.455,631,631,0,3/19/2020
Brazil,,-14.235,-51.9253,621,2,6,3/19/2020
China,Chongqing,30.0572,107.874,576,570,6,3/19/2020
Ireland,,53.1424,-7.6921,557,5,3,3/19/2020
China,Sichuan,30.6171,102.7103,540,536,3,3/19/2020
China,Heilongjiang,47.862,127.7615,483,460,13,3/19/2020
China,Beijing,40.1824,116.4142,480,380,8,3/19/2020
Qatar,,25.3548,51.1839,460,4,0,3/19/2020
Pakistan,,30.3753,69.3451,454,13,2,3/19/2020
US,Illinois,40.3495,-88.9861,422,0,4,3/19/2020
Greece,,39.0742,21.8243,418,8,6,3/19/2020
US,Florida,27.7663,-81.6868,417,0,9,3/19/2020
Finland,,61.9241,25.7482,400,10,0,3/19/2020
US,Louisiana,31.1695,-91.8678,392,0,10,3/19/2020
China,Shanghai,31.202,121.4491,363,326,3,3/19/2020
Poland,,51.9194,19.1451,355,1,5,3/19/2020
Singapore,,1.3521,103.8198,345,114,0,3/19/2020
Luxembourg,,49.8153,6.1296,335,0,4,3/19/2020
US,Michigan,43.3266,-84.5361,334,0,3,3/19/2020
Iceland,,64.9631,-19.0208,330,5,1,3/19/2020
US,Massachusetts,42.2302,-71.5301,328,0,0,3/19/2020
China,Hebei,38.0428,114.5149,318,310,6,3/19/2020
Indonesia,,-0.7893,113.9213,311,11,25,3/19/2020
Australia,New South Wales,-33.8688,151.2093,307,4,5,3/19/2020
China,Fujian,26.0789,117.9874,296,295,1,3/19/2020
US,Georgia,33.0406,-83.6431,287,0,10,3/19/2020
Slovenia,,46.1512,14.9955,286,0,1,3/19/2020
Bahrain,,26.0667,50.5577,278,100,1,3/19/2020
Romania,,45.9432,24.9668,277,25,0,3/19/2020
US,Colorado,39.0598,-105.3111,277,0,4,3/19/2020
Saudi Arabia,,23.8859,45.0792,274,6,0,3/19/2020
Thailand,,15.87,100.9925,272,42,1,3/19/2020
Estonia,,58.5953,25.0136,267,1,0,3/19/2020
US,Texas,31.0545,-97.5635,260,0,5,3/19/2020
Canada,Ontario,51.2538,-85.3232,257,5,1,3/19/2020
Egypt,,26.8206,30.8025,256,32,6,3/19/2020
China,Guangxi,23.8298,108.7881,253,250,2,3/19/2020
China,Shaanxi,35.1917,108.8701,246,237,3,3/19/2020
Chile,,-35.6751,-71.543,238,0,0,3/19/2020
Peru,,-9.19,-75.0152,234,1,0,3/19/2020
Canada,British Columbia,53.7267,-127.6476,231,4,7,3/19/2020
Philippines,,12.8797,121.774,217,8,17,3/19/2020
China,Hong Kong,22.3,114.2,208,95,4,3/19/2020
US,Pennsylvania,40.5908,-77.2098,206,0,1,3/19/2020
Ecuador,,-1.8312,-78.1834,199,0,3,3/19/2020
Russia,,61.524,105.3188,199,9,1,3/19/2020
India,,20.5937,78.9629,194,15,4,3/19/2020
Iraq,,33.2232,43.6793,192,43,13,3/19/2020
Turkey,,38.9637,35.2433,192,0,3,3/19/2020
China,Yunnan,24.974,101.487,176,172,2,3/19/2020
China,Hainan,19.1959,109.7453,168,161,6,3/19/2020
US,Connecticut,41.5978,-72.7554,159,0,2,3/19/2020
US,Wisconsin,44.2685,-89.6165,159,0,0,3/19/2020
Lebanon,,33.8547,35.8623,157,4,4,3/19/2020
US,Tennessee,35.7478,-86.6923,154,0,0,3/19/2020
South Africa,,-30.5595,22.9375,150,0,0,3/19/2020
Kuwait,,29.3117,47.4818,148,18,0,3/19/2020
China,Guizhou,26.8154,106.8748,146,144,2,3/19/2020
Australia,Queensland,-28.0167,153.4,144,8,0,3/19/2020
United Arab Emirates,,23.4241,53.8478,140,31,0,3/19/2020
China,Tianjin,39.3054,117.323,137,133,3,3/19/2020
China,Gansu,36.0611,103.8343,134,91,2,3/19/2020
China,Shanxi,37.5777,112.2922,133,133,0,3/19/2020
China,Liaoning,41.2956,122.6085,125,122,1,3/19/2020
Slovakia,,48.669,19.699,123,0,1,3/19/2020
US,North Carolina,35.6301,-79.8064,123,0,0,3/19/2020
Australia,Victoria,-37.8136,144.9631,121,8,0,3/19/2020
Canada,Quebec,52.9399,-73.5491,121,0,1,3/19/2020
Canada,Alberta,53.9333,-116.5765,119,0,0,3/19/2020
San Marino,,43.9424,12.4578,119,4,11,3/19/2020
US,Ohio,40.3888,-82.7649,119,0,0,3/19/2020
Mexico,,23.6345,-102.5528,118,4,1,3/19/2020
Armenia,,40.0691,45.0382,115,1,0,3/19/2020
Panama,,8.538,-80.7821,109,0,1,3/19/2020
Taiwan,,23.7,121,108,26,1,3/19/2020
US,Maryland,39.0639,-76.8021,107,0,1,3/19/2020
Croatia,,45.1,15.2,105,5,1,3/19/2020
Serbia,,44.0165,21.0059,103,1,0,3/19/2020
Colombia,,4.5709,-74.2973,102,1,0,3/19/2020
US,Virginia,37.7693,-78.17,99,0,2,3/19/2020
Argentina,,-38.4161,-63.6167,97,3,3,3/19/2020
US,Nevada,38.3135,-117.0554,95,0,1,3/19/2020
Bulgaria,,42.7339,25.4858,94,0,3,3/19/2020
China,Jilin,43.6661,126.1923,93,92,1,3/19/2020
US,Minnesota,45.6945,-93.9002,89,0,0,3/19/2020
US,Oregon,44.572,-122.0709,88,0,3,3/19/2020
Algeria,,28.0339,1.6596,87,32,9,3/19/2020
Latvia,,56.8796,24.6032,86,1,0,3/19/2020
Vietnam,,14.0583,108.2772,85,16,0,3/19/2020
US,South Carolina,33.8569,-80.945,81,0,1,3/19/2020
US,Utah,40.15,-111.8624,80,0,0,3/19/2020
Uruguay,,-32.5228,-55.7658,79,0,0,3/19/2020
US,Alabama,32.3182,-86.9023,78,0,0,3/19/2020
China,Xinjiang,41.1129,85.2401,76,73,3,3/19/2020
Brunei,,4.5353,114.7277,75,0,0,3/19/2020
China,Inner Mongolia,44.0935,113.9448,75,74,1,3/19/2020
China,Ningxia,37.2692,106.1655,75,75,0,3/19/2020
Hungary,,47.1625,19.5033,73,2,1,3/19/2020
Denmark,Faroe Islands,61.8926,-6.9118,72,0,0,3/19/2020
Costa Rica,,9.7489,-83.7534,69,0,1,3/19/2020
Jordan,,30.5852,36.2384,69,1,0,3/19/2020
Cyprus,,35.1264,33.4299,67,0,0,3/19/2020
Albania,,41.1533,20.1683,64,0,2,3/19/2020
Bosnia and Herzegovina,,43.9159,17.6791,63,2,0,3/19/2020
Morocco,,31.7917,-7.0926,63,1,2,3/19/2020
US,Arkansas,34.9697,-92.3731,62,0,0,3/19/2020
Sri Lanka,,7.8731,80.7718,60,3,0,3/19/2020
US,Indiana,39.8494,-86.2583,60,0,2,3/19/2020
Andorra,,42.5063,1.5218,53,1,0,3/19/2020
Malta,,35.9375,14.3754,53,2,0,3/19/2020
Australia,Western Australia,-31.9505,115.8605,52,0,1,3/19/2020
US,Maine,44.6939,-69.3819,52,0,0,3/19/2020
Belarus,,53.7098,27.9534,51,5,0,3/19/2020
US,Mississippi,32.7416,-89.6787,50,0,1,3/19/2020
Moldova,,47.4116,28.3699,49,1,1,3/19/2020
North Macedonia,,41.6086,21.7453,48,1,0,3/19/2020
Oman,,21.4735,55.9754,48,12,0,3/19/2020
US,Diamond Princess,35.4437,139.638,47,0,0,3/19/2020
US,Arizona,33.7298,-111.4312,45,0,0,3/19/2020
Azerbaijan,,40.1431,47.5769,44,6,1,3/19/2020
Kazakhstan,,48.0196,66.9237,44,0,0,3/19/2020
US,Iowa,42.0115,-93.2105,44,0,0,3/19/2020
US,New Hampshire,43.4525,-71.5639,44,0,0,3/19/2020
US,Oklahoma,35.5653,-96.9289,44,0,1,3/19/2020
US,Rhode Island,41.6809,-71.5118,44,0,0,3/19/2020
Australia,South Australia,-34.9285,138.6007,42,3,0,3/19/2020
Venezuela,,6.4238,-66.5897,42,0,0,3/19/2020
Georgia,,42.3154,43.3569,40,1,0,3/19/2020
US,District of Columbia,38.8974,-77.0268,40,0,0,3/19/2020
Tunisia,,33.8869,9.5375,39,0,1,3/19/2020
Cambodia,,12.5657,104.991,37,1,0,3/19/2020
US,Kentucky,37.6681,-84.6701,37,0,2,3/19/2020
Lithuania,,55.1694,23.8813,36,1,0,3/19/2020
US,New Mexico,34.8405,-106.2485,35,0,0,3/19/2020
Dominican Republic,,18.7357,-70.1627,34,0,2,3/19/2020
US,Kansas,38.5266,-96.7265,34,0,1,3/19/2020
Burkina Faso,,12.2383,-1.5616,33,0,1,3/19/2020
Guadeloupe,,16.265,-61.551,33,0,0,3/19/2020
Senegal,,14.4974,-14.4524,31,2,0,3/19/2020
US,Missouri,38.4561,-92.2884,31,0,1,3/19/2020
US,Delaware,39.3185,-75.5071,30,0,0,3/19/2020
US,Nebraska,41.1254,-98.2681,29,0,0,3/19/2020
Liechtenstein,,47.166,9.5554,28,0,0,3/19/2020
New Zealand,,-40.9006,174.886,28,0,0,3/19/2020
Martinique,,14.6415,-61.0242,23,0,1,3/19/2020
Uzbekistan,,41.3775,64.5853,23,0,0,3/19/2020
Afghanistan,,33.9391,67.71,22,1,0,3/19/2020
US,Grand Princess,37.6489,-122.6655,22,0,0,3/19/2020
US,Vermont,44.0459,-72.7107,22,0,0,3/19/2020
China,Qinghai,35.7452,95.9956,18,18,0,3/19/2020
US,North Dakota,47.5289,-99.784,18,0,0,3/19/2020
US,Wyoming,42.756,-107.3025,18,0,0,3/19/2020
Bangladesh,,23.685,90.3563,17,3,1,3/19/2020
Canada,Manitoba,53.7609,-98.8139,17,0,0,3/19/2020
China,Macau,22.1667,113.55,17,10,0,3/19/2020
Canada,Saskatchewan,52.9399,-106.4509,16,0,0,3/19/2020
US,Hawaii,21.0943,-157.4983,16,0,0,3/19/2020
Ukraine,,48.3794,31.1656,16,0,2,3/19/2020
Jamaica,,18.1096,-77.2975,15,2,1,3/19/2020
Canada,Nova Scotia,44.682,-63.7443,14,0,0,3/19/2020
Congo (Kinshasa),,-4.0383,21.7587,14,0,0,3/19/2020
Reunion,,-21.1151,55.5364,14,0,0,3/19/2020
Cameroon,,3.848,11.5021,13,0,0,3/19/2020
Maldives,,3.2028,73.2207,13,0,0,3/19/2020
Bolivia,,-16.2902,-63.5887,12,0,0,3/19/2020
Honduras,,15.2,-86.2419,12,0,0,3/19/2020
US,Guam,13.4443,144.7937,12,0,0,3/19/2020
Canada,New Brunswick,46.5653,-66.4619,11,0,0,3/19/2020
Cuba,,21.5218,-77.7812,11,0,1,3/19/2020
French Guiana,,3.9339,-53.1258,11,0,0,3/19/2020
Ghana,,7.9465,-1.0232,11,0,0,3/19/2020
Paraguay,,-23.4425,-58.4438,11,0,0,3/19/2020
US,Idaho,44.2405,-114.4788,11,0,0,3/19/2020
US,Montana,46.9219,-110.4544,11,0,0,3/19/2020
US,South Dakota,44.2998,-99.4388,11,0,1,3/19/2020
United Kingdom,Channel Islands,49.3723,-2.3644,11,0,0,3/19/2020
Australia,Tasmania,-41.4545,145.9707,10,3,0,3/19/2020
United Kingdom,Gibraltar,36.1408,-5.3536,10,2,0,3/19/2020
Canada,Grand Princess,37.6489,-122.6655,9,0,0,3/19/2020
Ivory Coast,,7.54,5.54,9,1,0,3/19/2020
Guatemala,,15.7835,-90.2308,9,0,1,3/19/2020
Trinidad and Tobago,,10.6918,-61.2225,9,0,0,3/19/2020
US,Alaska,61.3707,-152.4044,9,0,0,3/19/2020
Nigeria,,9.082,8.6753,8,1,0,3/19/2020
Rwanda,,-1.9403,29.8739,8,0,0,3/19/2020
Guyana,,4.8604,-58.9302,7,0,1,3/19/2020
Kenya,,-0.0236,37.9062,7,0,0,3/19/2020
Monaco,,43.7384,7.4246,7,0,0,3/19/2020
Equatorial Guinea,,1.6508,10.2679,6,0,0,3/19/2020
Ethiopia,,9.145,40.4897,6,0,0,3/19/2020
France,French Polynesia,-17.6797,-149.4068,6,0,0,3/19/2020
Mongolia,,46.8625,103.8467,6,0,0,3/19/2020
Seychelles,,-4.6796,55.492,6,0,0,3/19/2020
Tanzania,,-6.369,34.8888,6,0,0,3/19/2020
Barbados,,13.1939,-59.5432,5,0,0,3/19/2020
US,Puerto Rico,18.2208,-66.5901,5,0,0,3/19/2020
Aruba,,12.5211,-69.9683,4,0,0,3/19/2020
Australia,Australian Capital Territory,-35.4735,149.0124,4,0,0,3/19/2020
France,St Martin,18.0708,-63.0501,4,0,0,3/19/2020
"Bahamas, The",,25.0343,-77.3963,3,0,0,3/19/2020
Canada,Newfoundland and Labrador,53.1355,-57.6604,3,0,0,3/19/2020
Congo (Brazzaville),,-0.228,15.8277,3,0,0,3/19/2020
France,Saint Barthelemy,17.9,-62.8333,3,0,0,3/19/2020
Kyrgyzstan,,41.2044,74.7661,3,0,0,3/19/2020
Mauritius,,-20.3484,57.5522,3,0,0,3/19/2020
Mayotte,,-12.8275,45.1662,3,0,0,3/19/2020
Montenegro,,42.7087,19.3744,3,0,0,3/19/2020
Namibia,,-22.9576,18.4904,3,0,0,3/19/2020
Netherlands,Curacao,12.1696,-68.99,3,0,1,3/19/2020
US,Virgin Islands,18.3358,-64.8963,3,0,0,3/19/2020
United Kingdom,Cayman Islands,19.3133,-81.2546,3,0,1,3/19/2020
Benin,,9.3077,2.3158,2,0,0,3/19/2020
Canada,Prince Edward Island,46.5107,-63.4168,2,0,0,3/19/2020
Denmark,Greenland,71.7069,-42.6043,2,0,0,3/19/2020
France,New Caledonia,-20.9043,165.618,2,0,0,3/19/2020
Kosovo,,42.6026,20.903,2,0,0,3/19/2020
Liberia,,6.4281,-9.4295,2,0,0,3/19/2020
Mauritania,,21.0079,-10.9408,2,0,0,3/19/2020
Netherlands,Aruba,12.5186,-70.0358,2,0,0,3/19/2020
Saint Lucia,,13.9094,-60.9789,2,0,0,3/19/2020
Sudan,,12.8628,30.2176,2,0,1,3/19/2020
US,United States Virgin Islands,18.35,-64.933,2,0,0,3/19/2020
US,West Virginia,38.4912,-80.9545,2,0,0,3/19/2020
United Kingdom,Bermuda,32.3078,-64.7505,2,0,0,3/19/2020
Zambia,,-13.1339,27.8493,2,0,0,3/19/2020
Antigua and Barbuda,,17.0608,-61.7964,1,0,0,3/19/2020
Australia,Northern Territory,-12.4634,130.8456,1,0,0,3/19/2020
Bhutan,,27.5142,90.4336,1,0,0,3/19/2020
Central African Republic,,6.6111,20.9394,1,0,0,3/19/2020
Chad,,15.4542,18.7322,1,0,0,3/19/2020
China,Tibet,31.6927,88.0924,1,1,0,3/19/2020
Djibouti,,11.8251,42.5903,1,0,0,3/19/2020
El Salvador,,13.7942,-88.8965,1,0,0,3/19/2020
Eswatini,,-26.5225,31.4659,1,0,0,3/19/2020
Fiji,,-17.7134,178.065,1,0,0,3/19/2020
Gabon,,-0.8037,11.6094,1,0,0,3/19/2020
Gambia,,13.4432,-15.3101,1,0,0,3/19/2020
Guinea,,9.9456,-9.6966,1,0,0,3/19/2020
Vatican City,,41.9029,12.4534,1,0,0,3/19/2020
Nepal,,28.3949,84.124,1,1,0,3/19/2020
Nicaragua,,12.8654,-85.2072,1,0,0,3/19/2020
Saint Vincent and the Grenadines,,12.9843,-61.2872,1,0,0,3/19/2020
Somalia,,5.1521,46.1996,1,0,0,3/19/2020
Suriname,,3.9193,-56.0278,1,0,0,3/19/2020
Togo,,8.6195,0.8248,1,0,0,3/19/2020
US,US,37.0902,-95.7129,1,108,0,3/19/2020
United Kingdom,Montserrat,16.7425,-62.1874,1,0,0,3/19/2020
Australia,From Diamond Princess,35.4437,139.638,0,0,0,3/19/2020
France,French Guiana,4,-53,0,0,0,3/19/2020
France,Guadeloupe,16.25,-61.5833,0,0,0,3/19/2020
France,Mayotte,-12.8431,45.1383,0,0,0,3/19/2020
France,Reunion,-21.1351,55.2471,0,0,0,3/19/2020
Greenland,,72,-40,0,0,0,3/19/2020
Guam,,13.4443,144.7937,0,0,0,3/19/2020
Guernsey,,49.45,-2.58,0,0,0,3/19/2020
Jersey,,49.19,-2.11,0,0,0,3/19/2020
Puerto Rico,,18.2,-66.5,0,0,0,3/19/2020
Congo (Brazzaville),,-1.44,15.556,0,0,0,3/19/2020
The Bahamas,,24.25,-76,0,0,0,3/19/2020
Gambia,,13.4667,-16.6,0,0,0,3/19/2020
China,Hubei,30.9756,112.2707,67800,58382,3133,3/20/2020
Italy,,41.8719,12.5674,47021,4440,4032,3/20/2020
Spain,,40.4637,-3.7492,20410,1588,1043,3/20/2020
Germany,,51.1657,10.4515,19848,180,67,3/20/2020
Iran,,32.4279,53.688,19644,6745,1433,3/20/2020
France,France,46.2276,2.2137,12612,12,450,3/20/2020
South Korea,,35.9078,127.7669,8652,1540,94,3/20/2020
US,New York,42.1657,-74.9481,8310,0,42,3/20/2020
Switzerland,,46.8182,8.2275,5294,15,54,3/20/2020
United Kingdom,United Kingdom,55.3781,-3.436,3983,65,177,3/20/2020
Netherlands,Netherlands,52.1326,5.2913,2994,2,106,3/20/2020
Austria,,47.5162,14.5501,2388,9,6,3/20/2020
Belgium,,50.5039,4.4699,2257,1,37,3/20/2020
Norway,,60.472,8.4689,1914,1,7,3/20/2020
Sweden,,60.1282,18.6435,1639,16,16,3/20/2020
US,Washington,47.4009,-121.4905,1524,0,83,3/20/2020
China,Guangdong,23.3417,113.4244,1395,1323,8,3/20/2020
China,Henan,33.882,113.614,1273,1250,22,3/20/2020
Denmark,Denmark,56.2639,9.5018,1255,1,9,3/20/2020
China,Zhejiang,29.1832,120.0934,1234,1219,1,3/20/2020
US,California,36.1162,-119.6816,1177,0,23,3/20/2020
Malaysia,,4.2105,101.9758,1030,87,3,3/20/2020
Portugal,,39.3999,-8.2245,1020,5,6,3/20/2020
China,Hunan,27.6104,111.7088,1018,1014,4,3/20/2020
China,Anhui,31.8257,117.2264,990,984,6,3/20/2020
Japan,,36.2048,138.2529,963,191,33,3/20/2020
China,Jiangxi,27.614,115.7221,935,934,1,3/20/2020
US,New Jersey,40.2989,-74.521,890,0,11,3/20/2020
Czech Republic,,49.8175,15.473,833,4,0,3/20/2020
Brazil,,-14.235,-51.9253,793,2,11,3/20/2020
China,Shandong,36.3427,118.1498,762,748,7,3/20/2020
Cruise Ship,Diamond Princess,35.4498,139.6649,712,325,7,3/20/2020
Israel,,31.0461,34.8516,705,14,0,3/20/2020
Ireland,,53.1424,-7.6921,683,5,3,3/20/2020
China,Jiangsu,32.9711,119.455,631,631,0,3/20/2020
US,Illinois,40.3495,-88.9861,585,0,5,3/20/2020
China,Chongqing,30.0572,107.874,576,570,6,3/20/2020
US,Florida,27.7663,-81.6868,563,0,10,3/20/2020
US,Michigan,43.3266,-84.5361,552,0,3,3/20/2020
China,Sichuan,30.6171,102.7103,541,536,3,3/20/2020
US,Louisiana,31.1695,-91.8678,538,0,14,3/20/2020
Pakistan,,30.3753,69.3451,501,13,3,3/20/2020
Greece,,39.0742,21.8243,495,19,6,3/20/2020
China,Beijing,40.1824,116.4142,491,390,8,3/20/2020
China,Heilongjiang,47.862,127.7615,484,463,13,3/20/2020
Luxembourg,,49.8153,6.1296,484,0,4,3/20/2020
Qatar,,25.3548,51.1839,470,10,0,3/20/2020
Finland,,61.9241,25.7482,450,10,0,3/20/2020
Chile,,-35.6751,-71.543,434,6,0,3/20/2020
Poland,,51.9194,19.1451,425,1,5,3/20/2020
US,Georgia,33.0406,-83.6431,420,0,13,3/20/2020
US,Massachusetts,42.2302,-71.5301,413,0,1,3/20/2020
Iceland,,64.9631,-19.0208,409,5,0,3/20/2020
US,Texas,31.0545,-97.5635,394,0,5,3/20/2020
Singapore,,1.3521,103.8198,385,124,0,3/20/2020
China,Shanghai,31.202,121.4491,371,326,3,3/20/2020
Indonesia,,-0.7893,113.9213,369,15,32,3/20/2020
Ecuador,,-1.8312,-78.1834,367,0,5,3/20/2020
US,Colorado,39.0598,-105.3111,363,0,4,3/20/2020
Turkey,,38.9637,35.2433,359,0,4,3/20/2020
Australia,New South Wales,-33.8688,151.2093,353,4,6,3/20/2020
Saudi Arabia,,23.8859,45.0792,344,8,0,3/20/2020
Slovenia,,46.1512,14.9955,341,0,1,3/20/2020
Thailand,,15.87,100.9925,322,42,1,3/20/2020
China,Hebei,38.0428,114.5149,318,310,6,3/20/2020
Canada,Ontario,51.2538,-85.3232,308,5,2,3/20/2020
Romania,,45.9432,24.9668,308,25,0,3/20/2020
US,Pennsylvania,40.5908,-77.2098,303,0,1,3/20/2020
